newlyConst,balcony,totalRent,hasKitchen,cellar,livingSpace,lift,typeOfFlat,geo_plz,noRooms,garden,regio3,date,buildingAge,schufa_yn,PersonalInfo_yn,incomeProof_yn,guarantee_yn,debtFreeProof_yn,ID_yn,utilitiesPrice
0,1,2550.0,1,1,181.22,1,penthouse,12203,4.0,1,Steglitz,Oct19,9.0,0,0,0,0,0,0,260.0
1,1,2011.0,1,1,102.0,1,apartment,10557,4.0,0,Tiergarten,Oct19,2.0,0,0,0,0,0,0,281.0
1,0,1781.48,0,1,83.03,1,roof_storey,14195,2.0,0,Zehlendorf,May19,1.0,0,0,0,0,0,0,208.48
0,1,1660.0,1,0,55.0,1,penthouse,10119,2.0,1,Mitte,Sep18,7.0,0,0,0,0,0,0,180.0
0,1,869.22,0,1,71.58,1,apartment,13591,2.0,0,Spandau,May19,49.0,0,0,0,0,0,0,225.22000000000003
1,1,1925.0,1,1,105.0,1,apartment,13086,4.0,0,Weißensee,May19,1.0,0,0,0,0,0,0,240.0
0,0,449.0,0,0,33.0,0,apartment,13469,1.0,0,Reinickendorf,Sep18,49.0,0,0,0,0,0,0,120.0
1,0,1070.0,1,0,35.45,0,apartment,10115,1.0,0,Mitte,Oct19,1.0,0,0,0,0,0,0,80.0
0,1,968.0,0,0,90.13,0,apartment,12555,3.0,0,Köpenick,Sep18,110.0,0,0,0,0,0,0,138.0
0,1,1266.0,0,0,47.13,0,apartment,10965,2.0,0,Kreuzberg,Oct19,120.0,0,0,0,0,0,0,135.0
0,1,795.0,1,0,46.0,0,apartment,14199,1.5,0,Wilmersdorf,May19,51.0,0,0,0,0,0,0,150.0
0,1,670.0,0,0,40.07,0,apartment,10779,1.0,0,Wilmersdorf,Feb20,55.0,0,0,0,0,0,0,165.0
1,1,993.0,1,0,73.05,1,apartment,12557,2.0,0,Köpenick,May19,2.0,0,0,0,0,0,0,183.0
0,0,950.0,1,0,43.1,1,apartment,10555,1.0,0,Tiergarten,Feb20,44.0,0,0,0,0,0,0,112.0
0,1,1985.0,1,1,142.0,0,maisonette,12309,5.5,1,Tempelhof,Oct19,26.0,0,0,0,0,0,0,545.0
0,1,793.28,0,1,64.66,1,apartment,13189,2.0,0,Pankow,May19,23.0,0,0,0,0,0,0,190.28
0,1,1570.0,1,1,80.0,0,roof_storey,10627,2.0,0,Charlottenburg,Oct19,101.0,0,0,0,0,0,0,120.0
1,1,1757.11,1,1,84.68,1,apartment,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,254.10999999999993
1,1,1376.41,1,1,86.57,1,apartment,12527,3.0,0,Köpenick,Feb20,1.0,0,0,0,0,0,0,208.41000000000008
0,1,1832.23,1,0,114.3,0,apartment,14197,5.0,0,Wilmersdorf,Sep18,67.0,0,0,0,0,0,0,326.23
0,1,1637.92,0,0,112.96,0,apartment,12169,4.0,0,Steglitz,Sep18,120.0,0,0,0,0,0,0,169.9200000000001
1,1,2244.22,1,1,104.14,1,apartment,10557,4.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,313.2199999999998
0,1,2105.0,1,1,119.0,1,roof_storey,10587,4.0,0,Charlottenburg,Feb20,115.0,0,0,0,0,0,0,320.0
0,1,867.02,0,1,74.38,0,apartment,12559,3.0,0,Köpenick,May19,24.0,0,0,0,0,0,0,179.01999999999995
0,0,1730.0,0,1,113.0,1,apartment,10711,4.0,0,Wilmersdorf,May19,115.0,0,0,0,0,0,0,350.0
1,1,1480.0,1,1,97.83,1,apartment,12439,3.0,0,Treptow,Oct19,1.0,0,0,0,0,0,0,349.0
0,1,946.0,0,1,52.19,0,apartment,12051,2.0,0,Neukölln,Oct19,26.0,0,0,0,0,0,0,217.0
0,1,482.63,1,1,43.0,1,apartment,12059,1.0,0,Neukölln,Sep18,43.0,0,0,0,0,0,0,160.63
0,1,3990.0,1,1,272.0,0,ground_floor,14193,5.0,1,Wilmersdorf,May19,64.0,0,0,0,0,0,0,490.0
0,1,783.0,1,0,65.82,1,ground_floor,13347,2.0,0,Wedding,May19,31.0,0,0,0,0,0,0,189.0
0,1,1199.0,1,1,104.68,0,apartment,13591,4.0,0,Spandau,Feb20,23.0,0,0,0,0,0,0,288.0
0,1,590.06,0,0,68.49,0,apartment,12689,3.0,0,Marzahn,Oct19,36.0,0,0,0,0,0,0,172.05999999999997
0,1,1700.0,1,1,84.0,0,apartment,10625,3.0,0,Charlottenburg,Oct19,117.0,0,0,0,0,0,0,350.0
0,1,988.0,0,0,61.0,1,apartment,14199,2.0,0,Wilmersdorf,Sep18,61.0,0,0,0,0,0,0,195.0
0,0,733.54,1,0,76.0,0,apartment,10627,3.0,0,Charlottenburg,Feb20,120.0,0,0,0,0,0,0,150.53999999999996
0,1,1115.32,1,1,82.9,1,apartment,12527,3.0,0,Köpenick,May19,23.0,0,0,0,0,0,0,220.31999999999996
0,1,2110.0,1,1,94.0,1,apartment,10117,3.0,0,Mitte,Oct19,7.0,0,0,0,0,0,0,210.0
1,1,3000.0,1,1,90.0,1,apartment,10707,3.0,0,Wilmersdorf,Oct19,1.0,0,0,0,0,0,0,300.0
0,1,2300.0,1,1,99.47,1,apartment,10179,3.0,1,Mitte,Feb20,6.0,0,0,0,0,0,0,350.0
0,1,1370.0,1,1,91.0,0,apartment,10589,3.0,0,Charlottenburg,May19,115.0,0,0,0,0,0,0,120.0
0,0,650.0,0,1,55.0,0,ground_floor,13127,2.0,1,Buchholz,Sep18,8.0,0,0,0,0,0,0,155.0
0,1,974.0,1,0,69.09,1,apartment,12307,2.0,0,Tempelhof,Feb20,26.0,0,0,0,0,0,0,215.0
1,1,2428.0,1,1,133.0,1,penthouse,13086,3.0,0,Weißensee,Oct19,2.0,0,0,0,0,0,0,300.0
0,0,1313.01,1,1,97.26,0,raised_ground_floor,12165,4.0,0,Steglitz,Sep18,63.0,0,0,0,0,0,0,312.01
0,1,2350.0,1,0,135.0,1,apartment,14057,4.0,0,Charlottenburg,May19,109.0,0,0,0,0,0,1,350.0
0,1,2346.0,0,0,117.3,1,apartment,10115,3.0,0,Mitte,Oct19,106.0,0,0,0,0,0,0,352.0
1,1,1276.21,1,1,65.47,1,ground_floor,10557,2.0,1,Tiergarten,Oct19,1.0,0,0,0,0,0,0,190.21000000000004
0,1,472.24,0,0,50.78,0,apartment,13507,2.0,0,Reinickendorf,Oct19,61.0,0,0,0,0,0,0,131.24
1,1,1025.0,1,1,61.41,1,ground_floor,12277,2.0,0,Tempelhof,Sep18,2.0,0,0,0,0,0,0,169.0
0,1,668.29,0,1,53.86,0,apartment,13587,2.0,0,Spandau,Sep18,65.0,0,0,0,0,0,0,111.28999999999996
0,0,799.18,0,1,70.0,0,apartment,13437,2.0,0,Reinickendorf,Feb20,46.0,0,0,0,0,0,0,225.17999999999995
1,1,877.82,1,0,60.96,1,apartment,12524,2.0,0,Treptow,Oct19,2.0,0,0,0,0,0,0,122.82000000000004
0,0,2889.0,0,0,143.02,1,roof_storey,10243,4.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,458.0
0,1,1200.0,1,0,63.82,0,apartment,14167,2.0,0,Zehlendorf,Sep18,78.0,0,0,0,0,0,0,150.0
0,1,1880.0,0,1,122.27,0,maisonette,13409,4.0,0,Reinickendorf,May19,43.0,0,0,0,0,0,0,350.0
0,1,619.41,0,1,54.07,1,apartment,13589,1.5,0,Spandau,Sep18,56.0,0,0,0,0,0,0,165.40999999999997
0,0,582.0,0,0,40.95,0,apartment,10559,1.0,0,Tiergarten,Feb20,122.0,0,0,0,0,0,0,103.0
0,0,1019.0,1,0,69.0,0,roof_storey,13347,2.0,0,Wedding,May19,117.0,0,0,0,0,0,0,249.0
0,0,992.0,1,1,74.2,0,apartment,13125,3.0,0,Weißensee,May19,23.0,0,0,0,0,0,0,203.0
0,1,743.41,0,0,69.4,1,apartment,12629,3.0,0,Hellersdorf,Oct19,31.0,0,0,0,0,0,0,223.41
0,0,571.88,1,1,36.28,1,apartment,12459,1.0,0,Köpenick,May19,8.0,0,0,0,0,0,0,85.88
0,1,804.88,1,1,51.52,1,apartment,13409,2.0,0,Reinickendorf,May19,22.0,0,0,0,0,0,0,130.88
0,0,972.0,0,0,83.0,0,apartment,12557,2.0,0,Köpenick,Feb20,92.0,0,0,0,0,0,1,250.0
1,1,1627.0,1,1,65.83,1,apartment,10179,3.0,1,Mitte,Sep18,2.0,0,0,0,0,0,0,178.0
0,1,629.0,1,1,42.0,1,apartment,10551,1.0,1,Tiergarten,Sep18,54.0,0,0,0,0,0,0,80.0
0,1,779.41,0,1,42.82,0,ground_floor,10245,1.0,0,Friedrichshain,Sep18,120.0,0,0,0,0,0,0,137.40999999999997
0,1,739.0,0,0,63.03,0,roof_storey,12487,2.0,0,Treptow,May19,116.0,0,0,0,0,0,0,93.0
1,1,1244.85,1,1,57.9,1,apartment,10557,2.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,173.84999999999994
0,1,1090.48,0,0,63.4,0,maisonette,10247,2.0,1,Friedrichshain,Feb20,110.0,0,0,0,0,0,0,203.48
0,1,1080.0,1,1,52.0,0,apartment,13347,2.0,0,Wedding,Feb20,115.0,0,0,0,0,0,0,105.0
0,1,639.0,1,1,44.0,0,apartment,13086,2.0,0,Weißensee,Oct19,88.0,0,0,0,0,0,0,109.0
0,0,698.73,0,1,60.12,0,ground_floor,13583,2.0,0,Spandau,Sep18,94.0,0,0,0,0,0,0,230.73
0,1,623.29,0,0,58.74,1,apartment,13593,2.0,0,Spandau,Oct19,46.0,0,0,0,0,0,0,257.29
0,1,1024.5,1,1,56.5,0,apartment,12207,2.0,1,Steglitz,Sep18,55.0,0,0,0,0,0,0,177.5
1,1,2065.6,1,1,88.28,1,apartment,14199,3.0,0,Wilmersdorf,Feb20,1.0,0,0,0,0,0,0,300.5999999999999
0,1,1267.0,1,0,68.04,1,ground_floor,10969,3.0,0,Kreuzberg,Sep18,6.0,0,0,0,0,0,0,199.0
0,1,592.87,0,0,70.05,1,apartment,13051,3.0,0,Hohenschönhausen,Oct19,34.0,0,0,0,0,0,0,196.87
0,1,943.0,0,0,73.22,0,apartment,12555,3.0,0,Köpenick,Oct19,25.0,0,0,0,0,0,0,175.0
1,1,922.0,1,0,30.0,0,apartment,12277,1.0,0,Tempelhof,Feb20,1.0,0,0,0,0,0,0,75.0
0,1,1600.0,0,1,92.02,1,apartment,10247,3.0,1,Friedrichshain,Sep18,4.0,0,0,0,0,0,0,350.0
0,0,699.0,1,0,51.3,0,apartment,13357,2.0,0,Wedding,Oct19,129.0,0,0,0,0,0,0,130.0
1,1,1410.0,1,1,79.0,0,apartment,10557,3.0,0,Tiergarten,May19,2.0,0,0,0,0,0,0,232.0
0,1,1041.0,1,1,56.0,1,apartment,10825,2.0,0,Schöneberg,May19,55.0,0,0,0,0,0,0,229.0
0,0,1098.9,1,1,59.26,1,apartment,10243,2.0,0,Friedrichshain,Sep18,10.0,0,0,0,0,0,0,210.90000000000006
0,1,1900.0,1,0,65.0,0,apartment,10997,2.0,0,Kreuzberg,Oct19,110.0,0,0,0,0,0,0,280.0
0,1,1350.0,1,1,64.55,1,apartment,10717,2.0,1,Wilmersdorf,May19,36.0,0,0,0,0,0,0,190.0
0,1,2060.0,0,0,122.52,0,apartment,10247,4.0,0,Friedrichshain,Sep18,120.0,0,0,0,0,0,0,345.0
0,1,986.06,1,1,59.41,0,roof_storey,12487,2.0,1,Treptow,Sep18,68.0,0,0,0,0,0,0,196.05999999999997
0,0,465.44,0,1,29.88,0,ground_floor,13595,1.0,0,Spandau,Oct19,68.0,0,0,0,0,0,0,112.44
0,1,1650.0,0,0,80.0,0,apartment,10969,3.0,0,Kreuzberg,Oct19,64.0,0,0,0,0,0,0,200.0
0,0,912.12,1,1,78.59,0,ground_floor,12555,3.0,1,Köpenick,May19,110.0,0,0,0,0,0,0,105.12
0,1,3518.35,1,1,228.31,1,roof_storey,10623,5.0,0,Charlottenburg,Oct19,125.0,0,0,0,0,0,0,580.3499999999998
1,1,647.73,0,0,46.0,0,apartment,10365,2.0,0,Lichtenberg,May19,1.0,0,0,0,0,0,0,106.73000000000002
0,1,1050.0,0,1,96.0,0,apartment,12524,3.0,1,Treptow,May19,115.0,0,0,0,0,0,0,230.0
0,0,540.0,1,0,50.0,0,apartment,13409,2.0,0,Reinickendorf,Sep18,31.0,0,0,0,0,0,0,110.0
0,0,1480.0,1,0,80.0,0,roof_storey,10627,3.0,0,Charlottenburg,May19,101.0,0,0,0,0,0,0,120.0
0,1,657.0,1,1,39.0,0,raised_ground_floor,12557,1.5,1,Köpenick,Oct19,110.0,0,0,0,0,0,0,150.0
0,1,432.02,0,0,38.82,0,apartment,13055,1.0,0,Hohenschönhausen,Sep18,87.0,0,0,0,0,0,0,130.01999999999998
0,1,1060.0,1,1,70.0,0,apartment,12487,2.0,0,Treptow,May19,109.0,0,0,0,0,0,0,150.0
1,1,1640.0,1,1,92.0,1,apartment,10245,3.0,1,Friedrichshain,Oct19,2.0,0,0,0,0,0,0,240.0
0,1,1687.32,1,1,119.21,0,apartment,13507,4.0,0,Reinickendorf,Sep18,102.0,0,0,0,0,0,1,202.31999999999996
0,1,1292.0,0,0,76.36,0,apartment,12047,3.0,0,Neukölln,Oct19,65.0,0,0,0,0,0,0,223.0
0,0,740.0,0,1,60.1,0,raised_ground_floor,12459,2.0,0,Köpenick,Sep18,126.0,0,0,0,0,0,0,140.0
0,1,719.0,1,0,60.0,0,apartment,12559,2.0,0,Köpenick,Oct19,23.0,0,0,0,0,0,0,140.0
0,0,740.0,0,0,50.0,0,roof_storey,10715,2.0,0,Wilmersdorf,Feb20,11.0,0,0,0,0,0,0,140.0
0,1,970.0,1,1,85.79,0,apartment,12277,3.0,0,Tempelhof,Feb20,23.0,0,0,0,0,0,0,241.0
0,1,3380.0,1,1,120.0,1,penthouse,10963,3.0,1,Tiergarten,Feb20,2.0,0,0,0,0,0,0,390.0
0,1,1142.48,0,0,79.0,0,apartment,13055,3.0,0,Hohenschönhausen,May19,5.0,0,0,0,0,0,0,200.48
0,0,820.0,0,1,55.0,0,apartment,13088,1.0,0,Weißensee,Sep18,121.0,0,0,0,0,0,0,160.0
0,1,2800.0,1,1,180.0,0,apartment,14163,4.0,0,Zehlendorf,Sep18,110.0,0,0,0,0,0,0,460.0
0,0,1690.0,1,0,64.0,1,apartment,10789,2.0,0,Charlottenburg,May19,16.0,0,0,0,0,0,0,240.0
0,1,1960.0,1,1,120.0,1,roof_storey,13507,4.0,0,Reinickendorf,Sep18,4.0,0,0,0,0,0,0,160.0
1,1,2960.0,1,1,153.0,1,roof_storey,10963,2.5,0,Kreuzberg,May19,2.0,0,0,0,0,0,0,260.0
1,1,1817.0,1,0,97.62,1,apartment,10963,3.0,0,Kreuzberg,Feb20,1.0,0,0,0,0,0,0,255.0
0,0,626.73,0,0,38.6,0,apartment,13187,2.0,0,Pankow,May19,92.0,0,0,0,0,0,0,127.73000000000002
0,1,1810.0,0,1,118.0,1,apartment,10435,4.0,0,Prenzlauer Berg,Sep18,126.0,0,0,0,0,0,0,220.0
0,1,1850.0,1,1,132.88,1,apartment,10409,3.0,0,Prenzlauer Berg,Feb20,4.0,0,0,0,0,0,0,350.0
0,1,1690.0,1,1,90.0,1,roof_storey,12157,3.0,0,Steglitz,May19,115.0,0,0,0,0,0,0,270.0
0,1,1198.43,1,1,58.46,1,apartment,12435,2.0,0,Treptow,May19,3.0,0,0,0,0,0,0,205.43000000000006
0,1,925.0,1,1,71.76,1,apartment,13507,2.0,0,Reinickendorf,Feb20,23.0,0,0,0,0,0,0,260.0
0,0,595.0,1,1,54.77,0,apartment,13088,2.0,0,Weißensee,May19,125.0,0,0,0,0,0,0,80.0
0,1,892.6,0,0,74.48,0,apartment,10439,2.0,0,Prenzlauer Berg,May19,91.0,0,0,0,0,0,0,185.6
0,1,1520.0,0,0,118.0,0,apartment,10551,4.0,0,Tiergarten,Oct19,117.0,0,0,0,0,0,0,222.0
0,1,961.0,1,1,68.0,0,ground_floor,12555,2.0,1,Köpenick,May19,23.0,0,0,0,0,0,0,145.0
0,1,670.44,0,0,66.39,1,apartment,12629,3.0,0,Hellersdorf,Oct19,31.0,0,0,0,0,0,0,205.44000000000003
1,1,1663.46,1,0,77.37,1,apartment,10243,3.0,0,Friedrichshain,Sep18,2.0,0,0,0,0,0,0,193.46000000000004
0,1,2380.0,1,1,114.0,1,apartment,10587,3.0,0,Charlottenburg,Sep18,113.0,0,0,0,0,0,0,280.0
0,1,980.33,0,0,85.44,1,apartment,12687,4.0,0,Marzahn,Sep18,21.0,0,0,0,0,0,0,207.33000000000004
0,0,1728.0,0,0,94.65,1,apartment,10785,3.0,0,Tiergarten,Oct19,125.0,0,0,0,0,0,0,214.0
0,1,940.0,0,0,57.75,0,apartment,10553,2.0,0,Tiergarten,Oct19,128.0,0,0,0,0,0,0,160.0
0,1,790.0,0,0,70.29,0,apartment,12437,2.0,0,Treptow,Feb20,115.0,0,0,0,0,0,0,127.0
0,1,921.0,0,1,74.49,0,apartment,13125,3.0,0,Weißensee,May19,23.0,0,0,0,0,0,0,172.0
0,1,955.0,1,0,61.0,1,apartment,13585,2.0,1,Spandau,May19,100.0,0,0,0,0,0,0,245.0
0,1,800.23,0,1,67.72,1,ground_floor,12347,3.0,0,Neukölln,Sep18,57.0,0,0,0,0,0,0,229.23
0,1,929.23,0,1,56.16,1,apartment,10969,2.0,0,Kreuzberg,Feb20,61.0,0,0,0,0,0,0,208.23
0,1,3226.99,1,0,131.93,0,apartment,10178,5.0,0,Mitte,Feb20,141.0,0,0,0,0,0,0,324.9899999999998
0,0,724.83,0,0,50.58,0,apartment,13507,2.0,0,Reinickendorf,May19,66.0,0,0,0,0,0,0,160.83000000000004
0,1,750.0,1,0,41.21,0,apartment,13403,1.0,0,Reinickendorf,May19,105.0,0,0,0,0,0,0,100.0
0,0,499.0,1,0,41.0,0,half_basement,12587,1.0,0,Köpenick,Oct19,127.0,0,0,0,0,0,0,100.0
0,0,866.0,1,0,55.74,0,apartment,13407,2.5,0,Reinickendorf,May19,95.0,0,0,0,0,0,0,163.0
0,1,1927.5,1,1,95.0,1,apartment,10247,3.0,0,Friedrichshain,Feb20,2.0,0,0,0,0,0,0,237.5
0,0,1640.0,0,0,92.36,0,apartment,10115,3.0,0,Mitte,Feb20,120.0,0,0,0,0,0,0,260.0
0,1,470.56,0,0,37.28,1,apartment,12683,1.0,0,Marzahn,Feb20,37.0,0,0,0,0,0,0,136.56
0,1,1426.65,1,1,80.83,1,apartment,10711,3.0,0,Wilmersdorf,Sep18,4.0,0,0,0,0,0,0,303.6500000000001
0,1,1471.0,0,1,82.67,0,apartment,13507,3.0,0,Reinickendorf,Feb20,110.0,0,0,0,0,0,0,372.0
0,1,804.27,0,0,77.98,1,apartment,13593,3.0,0,Spandau,May19,46.0,0,0,0,0,0,0,318.27
0,1,749.0,0,0,62.81,0,apartment,10315,2.0,0,Lichtenberg,Feb20,110.0,0,0,0,0,0,0,153.0
0,0,1650.0,1,0,54.0,1,apartment,10243,2.0,0,Mitte,Oct19,67.0,0,0,0,0,0,0,150.0
0,1,2870.0,1,1,164.0,1,apartment,10785,4.0,0,Tiergarten,May19,120.0,0,0,0,0,0,0,574.0
0,1,753.47,1,0,47.19,1,apartment,14057,2.0,0,Charlottenburg,Oct19,55.0,0,0,0,0,0,0,140.47000000000003
1,0,1104.0,0,1,60.0,1,apartment,14195,2.0,0,Zehlendorf,Oct19,1.0,0,0,0,0,0,0,150.0
0,1,1244.95,1,1,71.73,1,apartment,12047,2.0,0,Neukölln,Feb20,40.0,0,0,0,0,0,0,169.95000000000005
0,1,859.67,0,1,71.56,1,apartment,13589,2.0,0,Spandau,Sep18,54.0,0,0,0,0,0,0,264.67
0,1,647.0,1,0,23.37,1,ground_floor,10825,1.0,0,Schöneberg,Feb20,2.0,0,0,0,0,0,0,117.0
0,1,1179.0,0,0,81.91,0,apartment,13409,3.0,0,Reinickendorf,Oct19,46.0,0,0,0,0,0,0,280.0
0,1,2216.93,1,0,148.53,0,maisonette,14195,4.0,1,Zehlendorf,Sep18,34.0,0,0,0,0,0,0,483.92999999999984
0,1,1913.95,1,1,107.73,1,apartment,10789,4.0,0,Schöneberg,May19,30.0,0,0,0,0,0,0,298.9500000000001
0,1,1270.0,1,1,65.12,1,apartment,10557,2.0,1,Tiergarten,May19,56.0,0,0,0,0,0,0,163.0
0,1,550.0,0,0,42.2,0,apartment,12249,1.0,0,Steglitz,May19,52.0,0,0,0,0,0,0,107.0
1,1,2970.0,1,0,121.31,1,apartment,10119,4.0,0,Mitte,Oct19,1.0,0,0,0,0,0,0,370.0
0,0,1450.0,1,0,80.5,0,apartment,12045,3.0,0,Neukölln,Sep18,120.0,0,0,0,0,0,0,100.0
1,1,2177.0,1,1,92.0,1,apartment,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,277.0
0,1,1530.0,1,1,100.0,0,apartment,10439,3.0,0,Prenzlauer Berg,May19,109.0,0,0,0,0,0,0,110.0
0,1,970.23,1,1,63.22,1,apartment,12527,2.0,0,Köpenick,May19,3.0,0,0,0,0,0,0,180.23
0,0,1049.0,0,0,90.19,0,apartment,10785,2.0,0,Tiergarten,Sep18,158.0,0,0,0,0,0,0,206.0
0,1,673.0,0,1,47.54,1,apartment,13051,2.0,0,Hohenschönhausen,Sep18,36.0,0,0,0,0,0,0,114.0
1,1,2508.24,1,1,119.44,1,ground_floor,10557,3.0,1,Tiergarten,Feb20,1.0,0,0,0,0,0,0,359.23999999999984
0,1,1290.0,1,0,84.0,1,apartment,10777,4.0,1,Schöneberg,Sep18,55.0,0,0,0,0,0,1,300.0
0,1,1657.2,0,1,100.0,1,raised_ground_floor,13627,4.0,1,Charlottenburg,May19,5.0,0,0,0,0,0,0,365.2000000000001
0,0,815.0,1,0,45.0,0,apartment,10555,1.0,0,Tiergarten,Oct19,44.0,0,0,0,0,0,0,82.0
0,0,1798.0,1,0,105.8,0,apartment,14052,3.0,0,Charlottenburg,Oct19,98.0,0,0,0,0,0,0,211.0
0,1,1390.0,1,1,67.03,1,apartment,10713,2.0,0,Wilmersdorf,Sep18,5.0,0,0,0,0,0,0,200.0
1,1,2080.35,1,1,67.14,1,roof_storey,12209,2.0,1,Steglitz,Sep18,2.0,0,0,0,0,0,0,101.34999999999992
0,1,810.0,0,0,66.07,0,apartment,13593,2.0,0,Spandau,Oct19,26.0,0,0,0,0,0,0,253.0
0,0,1319.0,0,0,92.7,0,apartment,10559,3.0,0,Tiergarten,Oct19,22.0,0,0,0,0,0,0,320.0
0,1,2390.45,0,1,216.28,0,apartment,13156,5.0,0,Pankow,May19,99.0,0,0,0,0,0,0,401.4499999999999
0,0,560.0,1,1,35.0,0,apartment,13409,1.0,0,Reinickendorf,Feb20,57.0,0,0,0,0,0,0,110.0
0,0,689.0,0,0,64.0,0,ground_floor,13587,2.0,0,Spandau,May19,46.0,0,0,0,0,0,0,240.0
0,1,725.21,0,1,62.01,0,apartment,12109,3.0,0,Tempelhof,Oct19,57.0,0,0,0,0,0,0,183.21000000000004
0,1,1959.0,1,1,158.83,1,roof_storey,12527,4.0,0,Köpenick,Sep18,120.0,0,0,0,0,0,0,370.0
1,1,845.0,1,1,28.11,1,ground_floor,10625,1.0,0,Charlottenburg,Sep18,2.0,0,0,0,0,0,0,65.0
0,1,796.0,1,1,47.0,1,raised_ground_floor,10365,2.0,1,Lichtenberg,Feb20,125.0,0,0,0,0,0,0,164.0
1,0,988.0,0,0,26.0,0,apartment,12277,1.0,0,Tempelhof,Oct19,1.0,0,0,0,0,0,0,127.0
1,1,1437.26,1,0,61.16,1,apartment,10243,2.0,0,Friedrichshain,Sep18,2.0,0,0,0,0,0,0,153.26
0,0,1540.0,1,0,84.49,1,apartment,10965,3.0,0,Kreuzberg,Feb20,9.0,0,0,0,0,0,0,240.0
0,1,849.0,0,0,58.0,1,apartment,12157,1.0,0,Schöneberg,Feb20,120.0,0,0,0,0,0,0,150.0
0,1,957.31,0,0,59.46,1,apartment,10969,2.0,0,Kreuzberg,Feb20,60.0,0,0,0,0,0,0,203.30999999999997
0,1,570.49,1,0,47.17,0,roof_storey,13125,1.5,0,Weißensee,Sep18,22.0,0,0,0,0,0,0,155.49
0,1,658.34,0,0,46.97,0,apartment,12527,1.0,0,Köpenick,Oct19,119.0,0,0,0,0,0,0,152.34000000000003
0,1,675.0,0,1,63.95,0,apartment,12209,2.0,1,Steglitz,Feb20,55.0,0,0,0,0,0,1,190.0
0,0,799.99,0,1,63.37,0,ground_floor,13055,3.0,0,Hohenschönhausen,May19,72.0,0,0,0,0,0,0,201.99
0,1,1550.0,1,1,100.0,1,apartment,12557,3.0,1,Köpenick,May19,5.0,0,0,0,0,0,0,220.0
0,1,705.0,1,1,63.0,1,apartment,12527,2.0,0,Köpenick,Oct19,22.0,0,0,0,0,0,0,175.0
0,1,1647.8,1,1,81.98,0,apartment,14109,2.0,1,Zehlendorf,May19,100.0,0,0,0,0,0,0,254.79999999999995
1,1,2695.0,1,1,119.0,1,roof_storey,14109,3.0,0,Zehlendorf,Oct19,1.0,0,0,0,0,0,0,345.0
0,1,1161.0,0,1,91.11,1,apartment,10315,4.0,0,Lichtenberg,Feb20,41.0,0,0,0,0,0,0,212.0
1,1,1839.78,1,0,81.95,1,apartment,10557,3.0,1,Tiergarten,Feb20,1.0,0,0,0,0,0,0,246.78
0,0,648.85,0,1,54.88,1,apartment,10315,2.0,0,Lichtenberg,Oct19,41.0,0,0,0,0,0,0,157.85000000000005
0,1,1586.3,0,0,131.0,0,apartment,10711,4.0,0,Wilmersdorf,May19,110.0,0,0,0,0,0,0,285.2999999999999
1,0,999.0,1,0,30.98,1,apartment,10179,1.0,1,Mitte,Oct19,2.0,0,0,0,0,0,0,171.0
1,0,499.0,1,1,19.5,1,apartment,13347,1.0,0,Wedding,Sep18,2.0,0,0,0,0,0,0,70.0
0,1,1991.6,1,1,193.87,0,apartment,13505,4.5,1,Reinickendorf,May19,24.0,0,0,0,0,0,0,557.5999999999998
0,0,2200.0,1,0,110.13,0,maisonette,10247,5.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,290.0
0,1,2195.6,0,0,109.78,1,apartment,10115,4.0,0,Mitte,Sep18,7.0,0,0,0,0,0,0,329.5999999999999
0,1,1233.21,1,1,79.56,1,apartment,12527,2.0,1,Köpenick,Feb20,3.0,0,0,0,0,0,0,183.21000000000004
1,1,900.0,0,0,48.7,1,apartment,10249,1.5,0,Friedrichshain,May19,2.0,0,0,0,0,0,0,95.0
0,0,543.7,1,0,32.44,0,apartment,14165,1.0,0,Zehlendorf,May19,110.0,0,0,0,0,0,0,73.70000000000005
0,0,1985.0,0,0,123.4,0,apartment,10247,3.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,185.0
0,1,561.0,1,0,39.77,0,ground_floor,12203,1.5,0,Steglitz,Feb20,50.0,0,0,0,0,0,0,165.0
0,1,2184.24,0,0,106.55,1,roof_storey,10115,3.0,0,Mitte,Oct19,106.0,0,0,0,0,0,0,320.2399999999998
0,1,528.0,0,1,35.69,1,apartment,12627,1.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,89.0
0,1,1269.28,1,0,56.76,1,apartment,10435,2.0,0,Prenzlauer Berg,Sep18,4.0,0,0,0,0,0,0,170.27999999999997
0,0,754.61,0,1,54.5,0,ground_floor,13127,2.0,0,Buchholz,May19,110.0,0,0,0,0,0,0,141.61
0,0,666.0,1,1,54.0,0,apartment,13595,2.0,0,Spandau,Feb20,94.0,0,0,0,0,0,0,81.0
0,1,2084.09,1,0,96.2,1,terraced_flat,10117,3.0,1,Mitte,Feb20,5.0,0,0,0,0,0,0,449.09000000000015
